Species,Variable,Team,Source,Year,Value,n_obs,status,flag,action,Source_used,Year_used,reason
Eulemur fulvus,Interpositus_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,27.58,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Eulemur fulvus,Lateral_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,32.05,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Eulemur fulvus,Lobus_piriformis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,641,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Eulemur fulvus,Medial_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,26.65,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Eulemur fulvus,Medulla_oblongata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,909,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Eulemur fulvus,Mesencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,590,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Eulemur fulvus,Neocortex_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,12207,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Eulemur fulvus,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,12207,1,superseded (older),NA,use,Frahm_etal_1982_Table2,1982,NA
Eulemur fulvus,Neocortex_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,9172,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Eulemur fulvus,Neocortex_lamina_1_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,1298,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Eulemur fulvus,Neocortex_laminae_2_6_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,7874,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Eulemur fulvus,Neocortex_white_matter_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,3035,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Eulemur fulvus,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,19.6,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Eulemur fulvus,Nucleus_habenularis_medialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,4.02,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Eulemur fulvus,Nucleus_septalis_triangularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,1.4,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Eulemur fulvus,Nucleus_subthalamicus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,13.9,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Eulemur fulvus,Nucleus_tractus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,1.37,1,USED,zero_sentinel,review,Stephan_etal_1981_TableXI,1981,"Stephan 1981 prints 0 for the nucleus tractus olfactorius in several catarrhines. Per the Stephan 1987 data dictionary a printed 0 means 'not determinable with certainty', not a true zero - volumes_compiled.R maps it to NA for the 1987 table but leaves the 1981 zeros standing, and so does this script (5 species end up with NTO = 0). Decide whether the 1981 zeros are sentinels too before using this variable; contrast Bulbus_olfactorius_accessorius, whose zeros in catarrhines are real absences."
Eulemur fulvus,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,9.27,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Eulemur fulvus,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,5.9,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Eulemur fulvus,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,9.75,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Eulemur fulvus,Nucleus_vestibularis_superior_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,6.22,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Eulemur fulvus,Palaeocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,389,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Eulemur fulvus,Pallidum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,212,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Eulemur fulvus,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,422,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Eulemur fulvus,Septum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,119,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Eulemur fulvus,Striatum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,1215,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Eulemur fulvus,Subthalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,225,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Eulemur fulvus,Telencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,15566,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Eulemur fulvus,Thalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,1028,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Eulemur fulvus,Total_brain_net_volume_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,22106,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Eulemur fulvus,Tractus_opticus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,108,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Eulemur fulvus,Ventral_pons_Vol.mm3,Selected_collection,Matano_etal_1985_b_Table1,1985,136.9,1,USED,NA,use,Matano_etal_1985_b_Table1,1985,NA
Eulemur fulvus,Ventricles_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,194,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Area_striata_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,334,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Galago senegalensis,Area_striata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,334,1,superseded (older),NA,use,Frahm_etal_1984_Table1,1984,NA
Galago senegalensis,Area_striata_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,301,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Galago senegalensis,Area_striata_white_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,32.6,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Galago senegalensis,Body_Mass.g,Selected_collection,Stephan_etal_1988_TABLE1,1988,186,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Body_Mass.g,Selected_collection,Matano_etal_1985_a_Table1,1985,186,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Body_Mass.g,Selected_collection,Matano_etal_1985_b_Table1,1985,186,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Body_Mass.g,Selected_collection,Stephan_etal_1981_TableII,1981,186,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Brain_Mass.mg,Selected_collection,Stephan_etal_1988_TABLE1,1988,4800,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Brain_Mass.mg,Selected_collection,Stephan_etal_1981_TableII,1981,4800,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Bulbus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,79.2,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Bulbus_olfactorius_accessorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,2.58,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Cerebellar_nuclei_total_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,12.6,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Galago senegalensis,Cerebellum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,672,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1984_Table1,1984,16,1,USED,NA,use,Stephan_etal_1984_Table1,1984,NA
Galago senegalensis,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,16,1,superseded (older),NA,use,Stephan_etal_1984_Table1,1984,NA
Galago senegalensis,Corpus_pineal_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.741,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Galago senegalensis,Corpus_subcommissurale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.0382,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Galago senegalensis,Corpus_subfornicale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.0668,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Galago senegalensis,Diencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,382,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Hippocampus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,261,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Interpositus_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,3.77,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Galago senegalensis,Lateral_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,4.4,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Galago senegalensis,Lobus_piriformis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,163,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Medial_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,4.43,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Galago senegalensis,Medulla_oblongata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,254,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Mesencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,205,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,2139,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Nucleus_habenularis_medialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.998,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Galago senegalensis,Nucleus_septalis_triangularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.588,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Galago senegalensis,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,107,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Septum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,35.7,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Striatum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,210,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Galago senegalensis,Telencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,2997,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Total_brain_net_volume_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,4512,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galago senegalensis,Ventral_pons_Vol.mm3,Selected_collection,Matano_etal_1985_b_Table1,1985,21,1,USED,NA,use,Matano_etal_1985_b_Table1,1985,NA
Galago senegalensis,Ventricles_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,40.2,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galagoides demidoff,Agranular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,2,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Galagoides demidoff,Amygdala_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,50.2,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Galagoides demidoff,Area_striata_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,237,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Galagoides demidoff,Area_striata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,237,1,superseded (older),NA,use,Frahm_etal_1984_Table1,1984,NA
Galagoides demidoff,Area_striata_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,214,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Galagoides demidoff,Area_striata_lamina_1_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,25.6,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Galagoides demidoff,Area_striata_laminae_2_6_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,189,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Galagoides demidoff,Area_striata_white_matter_Vol.mm3,Selected_collection,Frahm_etal_1984_Table1,1984,22.4,1,USED,NA,use,Frahm_etal_1984_Table1,1984,NA
Galagoides demidoff,Body_Mass.g,Selected_collection,Bauernfeind_etal_2013_Table1,2013,63,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Galagoides demidoff,Body_Mass.g,Selected_collection,Stephan_etal_1988_TABLE1,1988,81,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Galagoides demidoff,Body_Mass.g,Selected_collection,Matano_etal_1985_a_Table1,1985,81,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Galagoides demidoff,Body_Mass.g,Selected_collection,Matano_etal_1985_b_Table1,1985,81,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Galagoides demidoff,Body_Mass.g,Selected_collection,Stephan_etal_1981_TableII,1981,81,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galagoides demidoff,Brain_Mass.mg,Selected_collection,Bauernfeind_etal_2013_Table1,2013,3.3,1,superseded (older),unit_suspect,review,Stephan_etal_1981_TableII,1981,"Scale check: the TSV column brain_mass_mg really is milligrams (Pan paniscus 395000 = 395 g; Alouatta caraya 55800 = 55.8 g), but the reshape divides by 1000, so the value carried under the term Brain_Mass.mg is in GRAMS - 1000x smaller than the term claims. This comes from volumes_compiled.R (same line, same result in the canonical volumes_long.csv), so it is an upstream issue, NOT something this selection introduced. Here it only reaches the 13 species Stephan 1981 does not cover, because mass_rule pins the rest to Stephan. Set action to skip, or fix the reshape upstream, once decided."
Galagoides demidoff,Brain_Mass.mg,Selected_collection,Stephan_etal_1988_TABLE1,1988,3380,1,superseded (older),NA,use,Stephan_etal_1981_TableII,1981,NA
Galagoides demidoff,Brain_Mass.mg,Selected_collection,Stephan_etal_1981_TableII,1981,3380,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galagoides demidoff,Bulbus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,83.1,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Galagoides demidoff,Bulbus_olfactorius_accessorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,1.26,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Galagoides demidoff,Capsula_interna_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,18.4,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Galagoides demidoff,Cerebellar_nuclei_total_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,8.22,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Galagoides demidoff,Cerebellum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,413,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galagoides demidoff,Complexus_centromedialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,14.9,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Galagoides demidoff,Complexus_corticobasolateralis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,35.3,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Galagoides demidoff,Complexus_vestibularis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,6.65,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Galagoides demidoff,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1984_Table1,1984,10.9,1,USED,NA,use,Stephan_etal_1984_Table1,1984,NA
Galagoides demidoff,Corpus_geniculatum_laterale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableIX,1981,10.9,1,superseded (older),NA,use,Stephan_etal_1984_Table1,1984,NA
Galagoides demidoff,Corpus_pineal_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.375,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Galagoides demidoff,Corpus_subcommissurale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.0266,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Galagoides demidoff,Corpus_subfornicale_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.024,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Galagoides demidoff,Diencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,246,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galagoides demidoff,Dysgranular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,5,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Galagoides demidoff,Epithalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,2.09,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Galagoides demidoff,Granular_insular_cortex_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,5,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Galagoides demidoff,Hippocampus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,152,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Galagoides demidoff,Hypothalamus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,45.1,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Galagoides demidoff,Insula_left_Vol.mm3,Selected_collection,Bauernfeind_etal_2013_Table1,2013,12,1,USED,NA,use,Bauernfeind_etal_2013_Table1,2013,NA
Galagoides demidoff,Interpositus_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,2.08,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Galagoides demidoff,Lateral_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,3.06,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Galagoides demidoff,Lobus_piriformis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,181,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
Galagoides demidoff,Medial_cerebellar_nuclei_Vol.mm3,Selected_collection,Matano_etal_1985_a_Table1,1985,3.08,1,USED,NA,use,Matano_etal_1985_a_Table1,1985,NA
Galagoides demidoff,Medulla_oblongata_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,169,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galagoides demidoff,Mesencephalon_Vol.mm3,Selected_collection,Stephan_etal_1981_TableII,1981,135,1,USED,NA,use,Stephan_etal_1981_TableII,1981,NA
Galagoides demidoff,Neocortex_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,1568,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Galagoides demidoff,Neocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,1568,1,superseded (older),NA,use,Frahm_etal_1982_Table2,1982,NA
Galagoides demidoff,Neocortex_grey_matter_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,1417,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Galagoides demidoff,Neocortex_lamina_1_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,202.2,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Galagoides demidoff,Neocortex_laminae_2_6_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,1215,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Galagoides demidoff,Neocortex_white_matter_Vol.mm3,Selected_collection,Frahm_etal_1982_Table2,1982,150.6,1,USED,NA,use,Frahm_etal_1982_Table2,1982,NA
Galagoides demidoff,Nucleus_amygdalae_basalis_pars_magnocellularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,2.82,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Galagoides demidoff,Nucleus_habenularis_medialis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.78,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Galagoides demidoff,Nucleus_septalis_triangularis_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXV,1981,0.45,1,USED,NA,use,Stephan_etal_1981_TableXV,1981,NA
Galagoides demidoff,Nucleus_subthalamicus_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,1.4,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Galagoides demidoff,Nucleus_tractus_olfactorius_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,0.62,1,USED,zero_sentinel,review,Stephan_etal_1981_TableXI,1981,"Stephan 1981 prints 0 for the nucleus tractus olfactorius in several catarrhines. Per the Stephan 1987 data dictionary a printed 0 means 'not determinable with certainty', not a true zero - volumes_compiled.R maps it to NA for the 1987 table but leaves the 1981 zeros standing, and so does this script (5 species end up with NTO = 0). Decide whether the 1981 zeros are sentinels too before using this variable; contrast Bulbus_olfactorius_accessorius, whose zeros in catarrhines are real absences."
Galagoides demidoff,Nucleus_vestibularis_descendens_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,1.9,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Galagoides demidoff,Nucleus_vestibularis_lateralis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,1.01,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Galagoides demidoff,Nucleus_vestibularis_medialis_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,2.72,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Galagoides demidoff,Nucleus_vestibularis_superior_unilateral_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXIII,1981,1.02,1,USED,NA,use,Stephan_etal_1981_TableXIII,1981,NA
Galagoides demidoff,Palaeocortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableXI,1981,122,1,USED,NA,use,Stephan_etal_1981_TableXI,1981,NA
Galagoides demidoff,Pallidum_Vol.mm3,Selected_collection,Stephan_etal_1981_TableVIII,1981,17,1,USED,NA,use,Stephan_etal_1981_TableVIII,1981,NA
Galagoides demidoff,Schizo_cortex_Vol.mm3,Selected_collection,Stephan_etal_1981_TableV,1981,59.9,1,USED,NA,use,Stephan_etal_1981_TableV,1981,NA
