"item","printed_label","taxon_in_source","value_kind","record_type","specimen_kind","taxon_concept","reassignable","hazard","note"
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-183; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 183, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=28 wks crown_to_rump_mm=240 crown_to_heel_mm=355 postnatal_survival=12 hs plane_of_section=Horizontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-184; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 184, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=28 wks crown_to_rump_mm=240 crown_to_heel_mm=355 postnatal_survival=09 hs plane_of_section=Horizontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-185; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 185, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=28 wks crown_to_rump_mm=230 crown_to_heel_mm=340 postnatal_survival=12 hs plane_of_section=Sagittal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-186; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 186, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=29 wks crown_to_rump_mm=230 crown_to_heel_mm=350 postnatal_survival=08 ds plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-187; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 187, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=29 wks crown_to_rump_mm=280 crown_to_heel_mm=420 postnatal_survival=11 hs plane_of_section=Horizontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-188; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 188, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=29 wks crown_to_rump_mm=unknown crown_to_heel_mm=470 postnatal_survival=09 ds plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-189; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 189, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=29 wks crown_to_rump_mm=270 crown_to_heel_mm=405 postnatal_survival=24 hs plane_of_section=Sagittal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-190; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 190, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=29 wks crown_to_rump_mm=240 crown_to_heel_mm=380 postnatal_survival=10 hs plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-191; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 191, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=29 wks crown_to_rump_mm=270 crown_to_heel_mm=400 postnatal_survival=01 hr plane_of_section=Sagittal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-192; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 192, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=29 wks crown_to_rump_mm=300 crown_to_heel_mm=425 postnatal_survival=24 hs plane_of_section=Sagittal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-193; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 193, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=29 wks crown_to_rump_mm=240 crown_to_heel_mm=360 postnatal_survival=48 hs plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-194; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 194, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=29 wks crown_to_rump_mm=260 crown_to_heel_mm=380 postnatal_survival=32 hs plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-195; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 195, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=29 wks crown_to_rump_mm=260 crown_to_heel_mm=380 postnatal_survival=03 ds plane_of_section=Horizontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-196; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 196, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=29 wks crown_to_rump_mm=260 crown_to_heel_mm=unknown postnatal_survival=17 hs plane_of_section=Sagittal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-197; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 197, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=29 wks crown_to_rump_mm=260 crown_to_heel_mm=380 postnatal_survival=stillborn plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
"Fobbs_etal_2011_TableS1a.csv","Normative Control","Homo sapiens","specimen catalog entry, public supplementary table","specimen","historical_biological_specimen","","YES - specimen measurement","","canonical_specimen=FOBBS-YH-S1A-198; collection=Yakovlev-Haleem; match=Fobbs-only; Fobbs & Johnson 2011 TableS1a row 198, Yakovlev-Haleem Collection catalog listing (human embryo/fetal/perinatal series). diagnostic_category=Normative Control subcategory=stillborn/neonates gestational_age=29 wks crown_to_rump_mm=230 crown_to_heel_mm=unknown postnatal_survival=20 hs plane_of_section=Frontal No individual catalog/accession number is printed in this table; identity rests solely on table row position within the published supplement. No private evidence used."
